what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709666093
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709731000
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709731250
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709761953
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709763171
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709763234
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709763296
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709835843
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709837015
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709837062
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709837125
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709852390
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709854281
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709896250
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709897203
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709897250
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709897312
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709902390
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709903250
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709903281
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709903359
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709928984
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709929671
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709929718
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709929796
