what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui,1271060881515
started,bundle,org.eclipse.jem.util,2.0.100.v200805140020,org.eclipse.jem.util,1271060881515
started,bundle,org.eclipse.jface,3.4.1.M20080827-2000,org.eclipse.jface,1271060881515
started,bundle,org.eclipse.jst.common.project.facet.core,1.3.1.v200807031821,org.eclipse.jst.common.project.facet.core,1271060881515
started,bundle,org.eclipse.jst.jsf.common,1.1.3.v20080915,org.eclipse.jst.jsf.common,1271060881515
started,bundle,org.eclipse.jst.jsf.core,1.1.102.v20080909,org.eclipse.jst.jsf.core,1271060881515
started,bundle,org.eclipse.ltk.core.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.core.refactoring,1271060881515
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.ui.refactoring,1271060881515
started,bundle,org.eclipse.mylyn.bugzilla.core,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.bugzilla.core,1271060881515
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.bugzilla.ui,1271060881515
started,bundle,org.eclipse.mylyn.commons.net,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.commons.net,1271060881515
started,bundle,org.eclipse.mylyn.commons.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.commons.ui,1271060881515
started,bundle,org.eclipse.mylyn.compatibility,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.compatibility,1271060881515
started,bundle,org.eclipse.mylyn.context.core,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.context.core,1271060881515
started,bundle,org.eclipse.mylyn.context.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.context.ui,1271060881515
started,bundle,org.eclipse.team.core,3.4.1.r34x_20080827,org.eclipse.team.core,1271060881515
started,bundle,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui,1271060881515
started,bundle,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console,1271060881515
started,bundle,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.editors,1271060881515
started,bundle,org.eclipse.ui.forms,3.3.101.v20080708_34x,org.eclipse.ui.forms,1271060881515
started,bundle,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.ide,1271060881515
started,bundle,org.eclipse.ui.net,1.0.0.I20080605,org.eclipse.ui.net,1271060881515
started,bundle,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views,1271060881515
started,bundle,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,org.eclipse.ui.workbench,1271060881515
started,bundle,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.workbench.texteditor,1271060881515
