what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.pde.ui,3.4.0.v20080803-1700,org.eclipse.pde.ui,1267176346734
started,bundle,org.eclipse.team.core,3.4.1.r34x_20080827,org.eclipse.team.core,1267176346734
started,bundle,org.eclipse.team.ui,3.4.1.r34x_20080827,org.eclipse.team.ui,1267176346781
started,bundle,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui,1267176346796
started,bundle,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console,1267176346796
started,bundle,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.editors,1267176346796
started,bundle,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.ide,1267176346812
started,bundle,org.eclipse.ui.net,1.0.0.I20080605,org.eclipse.ui.net,1267176346812
started,bundle,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views,1267176346812
started,bundle,org.eclipse.ui.views.log,1.0.0.v20080803-1700,org.eclipse.ui.views.log,1267176346812
started,bundle,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,org.eclipse.ui.workbench,1267176346812
started,bundle,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.workbench.texteditor,1267176346828
started,bundle,org.eclipse.update.configurator,3.2.201.R34x_v20080819,org.eclipse.update.configurator,1267176346828
started,bundle,org.eclipse.wst.common.project.facet.core,1.3.3.v200809102124,org.eclipse.wst.common.project.facet.core,1267176346828
started,bundle,org.eclipse.emf.common,2.4.0.v200808251517,org.eclipse.emf.common,1267176347312
started,bundle,org.eclipse.emf.ecore,2.4.1.v200808251517,org.eclipse.emf.ecore,1267176347515
started,bundle,org.eclipse.jem.util,2.0.100.v200805140020,org.eclipse.jem.util,1267176347515
started,bundle,org.eclipse.wst.common.frameworks,1.1.200.v200805140020,org.eclipse.wst.common.frameworks,1267176347531
started,bundle,org.eclipse.jst.jsf.common,1.1.3.v20080915,org.eclipse.jst.jsf.common,1267176347546
started,bundle,org.eclipse.jst.jsf.core,1.1.102.v20080909,org.eclipse.jst.jsf.core,1267176347562
started,bundle,org.eclipse.mylyn.compatibility,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.compatibility,1267176347625
started,bundle,org.eclipse.mylyn.commons.net,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.commons.net,1267176347796
started,bundle,org.eclipse.jst.common.project.facet.core,1.3.1.v200807031821,org.eclipse.jst.common.project.facet.core,1267176348031
started,bundle,org.eclipse.mylyn.commons.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.commons.ui,1267176348093
started,bundle,org.eclipse.mylyn.bugzilla.core,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.bugzilla.core,1267176348375
