what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709944921
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709949859
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709949953
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709955031
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709955515
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709956281
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709957687
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709958203
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709964218
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709966796
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709968625
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1267709969671
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709990921
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709991453
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709991734
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267710219218
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267710291937
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267710717921
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267710779906
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267710880906
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267711015953
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267713912484
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.ui.refactoring,1267713920078
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1267713920812
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1267713921859
