what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267715060015
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267715497250
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267715557906
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267715718750
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267715780062
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267715970234
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267716031046
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267716108046
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267716169046
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267716207109
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267716268031
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267716286515
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267716348046
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267716684515
started,bundle,org.eclipse.compare,3.4.0.I20080604,org.eclipse.compare,1267716722078
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267716723515
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267716880796
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267716891656
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267716891671
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267716891765
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267716893171
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267716895593
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267716895593
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267716895687
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267716896906
