what,kind,bundleId,bundleVersion,description,time
opened,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.ContentOutline,1267702371812
started,bundle,org.eclipse.ltk.core.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.core.refactoring,1267702372171
started,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1267702372328
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1267702385359
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267702390953
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267705722343
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267705786234
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267706024984
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709436765
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709439343
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709439875
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709440421
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709444656
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709448968
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709658265
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709659140
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709659187
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709659265
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709660750
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709661812
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709661859
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709661953
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709664906
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709665937
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1267709666000
